comparison,sample_id,deltaT_quartile,point_sse_delta_K2,outcome,P_operator_W,source_concentration,q_weighted_inverse_kz_mK_W,anisotropy_xy_over_z,log_top_h_W_m2K
shape_O075+scale_V32_minus_V32,sample_1060,Q1,-0.024361225701001965,win,0.7140338937827706,1.3131621745733735,0.061536580750167554,1.9954643644071297,7.007040917381699
shape_V32+scale_O075_minus_O075,sample_0014,Q4,-1.1086262247420073,win,1.4152010381866746,4.260259628488802,0.1661538199456739,1.3930286851466738,7.924990017151651
shape_V32+scale_O075_minus_O075,sample_0023,Q2,-0.43725854178516177,win,0.4648959858257915,2.7512598557253845,0.13091247094509895,1.2373449193649162,7.780352022378894
shape_V32+scale_O075_minus_O075,sample_0027,Q3,0.14827004549485956,loss,0.7282132765770551,6.055776970950946,0.02931186123869092,1.438564185454907,5.523439112437897
shape_V32+scale_O075_minus_O075,sample_0037,Q2,-0.3382309732579134,win,0.8964694359693468,4.030060933212591,0.06878508785006869,4.6871102347720415,6.264021684613268
shape_V32+scale_O075_minus_O075,sample_0053,Q3,-4.450394466211911,win,1.2023210060093878,5.870525555588475,0.016987060677941188,1.008283355911156,7.5104648774335985
shape_V32+scale_O075_minus_O075,sample_0059,Q3,0.4058351675168317,loss,0.8617255690152267,1.4502456667974144,0.1566749154602221,1.1355224911203625,7.314091614089314
shape_V32+scale_O075_minus_O075,sample_0061,Q1,-0.02081110141986192,win,0.317940960587773,3.85634915015144,0.04472198983289229,1.0784817951149852,6.447299621364552
shape_V32+scale_O075_minus_O075,sample_0075,Q2,-0.04431477931533789,win,0.8805630931734794,3.5209962324553086,0.022238888292977488,1.6215638522643634,5.7805367632232825
shape_V32+scale_O075_minus_O075,sample_0077,Q3,-1.2439727525507802,win,1.8535252654421974,3.3731991786842275,0.027687064537294966,1.0142842802548435,7.548007622307141
shape_V32+scale_O075_minus_O075,sample_0084,Q1,0.014376076457557313,loss,1.7108204773726943,4.3190755184628795,0.005993259095147739,1.0759581077806453,5.887308749297235
shape_V32+scale_O075_minus_O075,sample_0085,Q2,-3.262315509158121,win,3.3216821015742886,3.0104672403842,0.01616437095858523,1.0,6.773117019435622
shape_V32+scale_O075_minus_O075,sample_0108,Q2,-0.26847674955099854,win,0.76438808902289,1.320183279534384,0.0474323751029032,1.0381067548560152,5.940537849928422
shape_V32+scale_O075_minus_O075,sample_0130,Q2,0.2569125711150959,loss,0.4561463195884825,4.74953131719126,0.14285714285714285,2.6338008988151973,7.413362741997149
shape_V32+scale_O075_minus_O075,sample_0153,Q3,3.4367014643364087,loss,2.2724052797735133,3.3423179036038926,0.03614716435267327,1.002132871465402,7.471931245395025
shape_V32+scale_O075_minus_O075,sample_0155,Q2,-0.019043123922611704,win,0.6541696288499962,1.3143871168255352,0.04652015129044325,1.2708003903958114,7.27502550762157
shape_V32+scale_O075_minus_O075,sample_0162,Q1,-4.640570503421787e-05,win,0.4141624405834521,1.4104805021666098,0.030353168486562592,1.007829975591124,7.40713318219094
shape_V32+scale_O075_minus_O075,sample_0169,Q4,0.16981900073833245,loss,0.9069508309957184,1.5584542008297289,0.29810829449408915,2.2685736032305988,5.8337634170472645
shape_V32+scale_O075_minus_O075,sample_0171,Q1,0.02869093284962687,loss,0.08925043216177896,4.226671407072149,0.14073915173609866,1.037870430941033,7.936605360900202
shape_V32+scale_O075_minus_O075,sample_0194,Q4,0.7166197599813611,loss,5.267275463145131,2.9200087973231432,0.017520530824304558,1.1262123817516447,7.642608753643941
shape_V32+scale_O075_minus_O075,sample_0195,Q3,1.3123052273845435,loss,0.5286219583743985,5.614209458246381,0.05562602576705639,1.6115015701177682,5.826162489714171
shape_V32+scale_O075_minus_O075,sample_0196,Q1,-0.05161302531032448,win,0.5832441424971047,1.452761234974156,0.024069037123757155,0.8787721834783457,6.674219744806012
shape_V32+scale_O075_minus_O075,sample_0206,Q1,0.04010694326221076,loss,0.9095893439705849,6.410786241294826,0.0015389963689589417,0.9225009479094168,7.374190808128436
shape_V32+scale_O075_minus_O075,sample_0213,Q3,-1.171128770476372,win,0.2541957089161052,8.978355153360967,0.3338061608476159,1.085279508389678,5.830960495500087
shape_V32+scale_O075_minus_O075,sample_0224,Q3,-0.8295442446890955,win,0.9832053204198379,1.3253136792522353,0.1960241993555455,1.9456277483464532,7.41472399655039
shape_V32+scale_O075_minus_O075,sample_0226,Q1,-0.03074584596367095,win,0.08353949202471203,3.6913892409238405,0.10109604834870858,0.9062395399111787,6.818280171927066
shape_V32+scale_O075_minus_O075,sample_0229,Q4,-0.37938194575835027,win,2.751753500691085,3.7344118937356483,0.04203707317954375,1.9425061245283546,6.509951935098846
shape_V32+scale_O075_minus_O075,sample_0234,Q3,-1.0284642364272645,win,1.1882882625237867,5.9610214344619346,0.05103742403173486,1.0206213002705935,5.636490924538919
shape_V32+scale_O075_minus_O075,sample_0240,Q1,0.024332339673662967,loss,0.10661600730841958,4.115985743764149,0.22418058396067897,1.9776749775050302,6.076395173001674
shape_V32+scale_O075_minus_O075,sample_0262,Q4,-7.7409939182445235,win,0.6019470200550041,5.500344706695107,0.5822071184545925,1.8682779513541337,6.614191937197189
shape_V32+scale_O075_minus_O075,sample_0265,Q2,-3.18417157906695,win,0.4899694198487844,4.583531723308358,0.005875170317264867,2.1240112281012657,6.292960273201742
shape_V32+scale_O075_minus_O075,sample_0271,Q4,20.502460832889618,loss,2.0843405365328556,6.668081843802681,0.03272332120263857,1.0997412122757035,6.23541644784522
shape_V32+scale_O075_minus_O075,sample_0281,Q4,8.305905804370127,loss,1.5914250429244843,4.902140239739195,0.09395981479067918,1.4821907799619052,6.063013675719138
shape_V32+scale_O075_minus_O075,sample_0283,Q2,-0.15511205773817593,win,0.38698123459717626,5.314651010871373,0.1118546677894914,1.4476807581768514,7.798186092344954
shape_V32+scale_O075_minus_O075,sample_0304,Q2,0.5725014539157431,loss,1.2985418653417093,4.23878634400479,0.015819015021283835,1.1718329259755578,7.928316391283577
shape_V32+scale_O075_minus_O075,sample_0323,Q4,-4.0659558819196135,win,1.8735566741125684,4.466673856537921,0.06855365385024924,1.6812799303908212,5.448632843952611
shape_V32+scale_O075_minus_O075,sample_0325,Q4,-4.382084663631304,win,1.2053004532078577,5.526796918557375,0.2137795872406109,1.6777354152287924,7.59282623103011
shape_V32+scale_O075_minus_O075,sample_0334,Q1,-0.0017006927900845197,win,0.12793763435336566,4.111447361613515,0.0045938694252734375,2.325756827350728,7.415734978067894
shape_V32+scale_O075_minus_O075,sample_0348,Q4,-16.537648021706545,win,0.9789987202397752,3.2903606292826337,0.4820003572062815,1.4146709738297054,6.255987293102183
shape_V32+scale_O075_minus_O075,sample_0360,Q3,0.9950294242878304,loss,2.805297165604597,4.019819508367592,0.016365732652260396,1.1549727794096698,6.313260073631174
shape_V32+scale_O075_minus_O075,sample_0364,Q4,-14.418648590757797,win,1.893446082531892,11.39168816003401,0.07913727193363315,1.810522255557634,7.663563079556858
shape_V32+scale_O075_minus_O075,sample_0371,Q3,-6.109337187965583,win,0.9782791634570116,5.829845578712073,0.161574263016375,2.145938285991955,5.382729304661535
shape_V32+scale_O075_minus_O075,sample_0384,Q1,-0.205921919551005,win,0.25386131360634556,1.3841693302152664,0.05699899853767471,0.7039291107888923,6.700743611354657
shape_V32+scale_O075_minus_O075,sample_0408,Q2,-0.059668041635306146,win,1.424522769759438,8.617922336443472,0.010578620367545937,0.7802350370966121,6.967099565549234
shape_V32+scale_O075_minus_O075,sample_0411,Q1,-0.005195438195104728,win,0.17799321134079638,3.3387522977248074,0.040613464660463214,1.285511316731326,6.267053642616471
shape_V32+scale_O075_minus_O075,sample_0419,Q3,-0.1548507045888221,win,0.9386759976510927,1.3130739585460907,0.05729896709097706,0.5189871406799972,5.418847758120218
shape_V32+scale_O075_minus_O075,sample_0426,Q4,-0.2504446857645206,win,0.6777723821796975,1.3124654665598074,0.7981004922230358,1.6757064330767688,6.5058092382723025
shape_V32+scale_O075_minus_O075,sample_0427,Q3,-0.07381140320900403,win,1.77613010808883,5.021047570572405,0.008198310161956405,1.2510110231661546,7.341837486853123
shape_V32+scale_O075_minus_O075,sample_0445,Q4,0.4865997885956137,loss,2.1341609153295593,2.830031432117095,0.009065530703125355,1.17563232741697,7.4340492437708425
shape_V32+scale_O075_minus_O075,sample_0446,Q1,0.033773997590784366,loss,1.1844742925200085,2.317006620202796,0.003921086650527909,1.7063169708813921,5.514293725721144
shape_V32+scale_O075_minus_O075,sample_0454,Q3,-0.6338178873078247,win,0.6952840296758694,1.3936296016848702,0.27203747857750366,2.0091541952484278,7.462781393718262
shape_V32+scale_O075_minus_O075,sample_0460,Q1,0.0016997457305013008,loss,0.8768614728336936,3.3841127937409374,0.011636929574986266,1.1384126697847543,7.561151989878368
shape_V32+scale_O075_minus_O075,sample_0463,Q2,-0.9133481866302193,win,1.1155882217579174,7.282660748225302,0.0024698741922989788,1.5557965565153717,6.025387723875365
shape_V32+scale_O075_minus_O075,sample_0480,Q3,0.6652995018469667,loss,0.9572838328772664,3.4040151220385133,0.07962630231875921,0.6864893950288302,7.544237213389838
shape_V32+scale_O075_minus_O075,sample_0497,Q4,2.6882725381309314,loss,0.726458991010221,3.486390483491512,0.16365846779742316,0.8471109669915581,6.676781608106824
shape_V32+scale_O075_minus_O075,sample_0515,Q4,-3.3698067727678946,win,0.8506767233628995,1.3122538936885078,0.31392168954658384,1.2476220539072336,7.790907679004025
shape_V32+scale_O075_minus_O075,sample_0516,Q3,-0.7385465849598325,win,0.9487020551334249,6.56372616406731,0.03333333333333333,0.990914868451853,5.468369508871535
shape_V32+scale_O075_minus_O075,sample_0518,Q2,1.4124723847517195,loss,0.2887618911100278,11.508565003331276,0.09482817093331793,2.239217771134461,7.3144462685314435
shape_V32+scale_O075_minus_O075,sample_0531,Q3,-0.5948666537852354,win,1.2773604000112475,4.080547684023378,0.08734921936444502,1.6249587368699843,6.631521035245774
shape_V32+scale_O075_minus_O075,sample_0534,Q3,-5.191204897881107,win,1.0619411173796929,4.809304588370698,0.26751015236879433,2.5041141750071696,7.066543751936636
shape_V32+scale_O075_minus_O075,sample_0545,Q2,-0.3094901561069998,win,0.8786453257043809,3.7155989396183298,0.03874199273188139,1.2829897870950497,6.962282904920285
shape_V32+scale_O075_minus_O075,sample_0561,Q1,-0.39140047972095804,win,0.9340629755701481,1.3126557967471402,0.026002346968432306,0.4274583169427636,5.833282006277019
shape_V32+scale_O075_minus_O075,sample_0562,Q3,-2.460191358755793,win,1.4653668395159398,4.050754023576136,0.031884149803001006,0.9165106960628994,6.470014302821522
shape_V32+scale_O075_minus_O075,sample_0587,Q4,2.8302599811769333,loss,1.4479077994476999,4.4034018110232225,0.05858838095538775,1.1662398905817914,5.943366431197295
shape_V32+scale_O075_minus_O075,sample_0588,Q2,-0.25393814045098706,win,0.44824155951974093,1.3126697214865153,0.217700038413196,1.8094386695116442,7.2701543539528
shape_V32+scale_O075_minus_O075,sample_0594,Q3,0.14835407374595766,loss,0.5641477006710458,4.843245570770454,0.05648962896152363,0.847670811785658,6.531531570249318
shape_V32+scale_O075_minus_O075,sample_0599,Q3,2.870439494518357,loss,1.7454641586483577,3.987860604868123,0.047710110259179726,1.3889508470920087,5.465015293262533
shape_V32+scale_O075_minus_O075,sample_0606,Q2,0.2973006577703732,loss,0.13021400370202424,4.5676014887265985,0.7176326080236909,2.3569559420909507,6.766727681279407
shape_V32+scale_O075_minus_O075,sample_0617,Q4,-21.78086296895924,win,1.1552041462243796,6.851624697361979,0.04616112941054807,0.9318248586541255,5.724011253750381
shape_V32+scale_O075_minus_O075,sample_0664,Q2,0.7360862437887637,loss,0.9802573046665048,4.4193677679595424,0.05340892732282206,1.3173420880996793,7.442324973410449
shape_V32+scale_O075_minus_O075,sample_0674,Q4,-1.461082441588104,win,3.1043330461635756,2.427666767620223,0.12705052854468768,0.9059558981795637,5.756142906572761
shape_V32+scale_O075_minus_O075,sample_0680,Q1,-0.10717206532804113,win,2.012422656722169,4.293854726394607,0.005095761791971884,1.4515550547699805,5.988731203180498
shape_V32+scale_O075_minus_O075,sample_0684,Q3,0.4377203436001942,loss,0.7708304410513259,4.5402590858147835,0.01366756440172139,1.9835155231446353,7.686891509818828
shape_V32+scale_O075_minus_O075,sample_0699,Q4,-1.1886241268099553,win,1.1381847655277375,4.243248961150184,0.13319571572543723,0.6066693581588165,5.546427755514331
shape_V32+scale_O075_minus_O075,sample_0701,Q3,0.24054974511232885,loss,1.076254521298532,4.158736068123027,0.12876591762400333,1.4225695805564917,7.8924211933691915
shape_V32+scale_O075_minus_O075,sample_0722,Q1,-0.009036403014728987,win,0.22829803894989922,7.564026179508226,0.004167619929228561,0.6418040256761285,7.990010071002044
shape_V32+scale_O075_minus_O075,sample_0730,Q2,-0.07084663367107669,win,0.6166613998801311,6.022974209126477,0.027865131906182648,1.2915411227964952,6.462900898542177
shape_V32+scale_O075_minus_O075,sample_0734,Q2,-0.12682621806966765,win,0.44625861072811834,1.3159266150000457,0.14641365365417508,0.5354654514974531,7.714621337334704
shape_V32+scale_O075_minus_O075,sample_0735,Q3,-0.5339685748003644,win,0.8421971465344329,9.564516754328489,0.036666411227203446,0.4366688887862308,5.542795552620574
shape_V32+scale_O075_minus_O075,sample_0739,Q2,-0.4801384850480239,win,3.989765680275363,2.6697359890785695,0.01081118944197038,0.9426368769115506,7.162052910081434
shape_V32+scale_O075_minus_O075,sample_0740,Q4,5.624153153223048,loss,0.7639147944326209,1.422334417974261,0.16318425191139033,0.6635614376261189,5.3848839851181465
shape_V32+scale_O075_minus_O075,sample_0746,Q1,0.007508166218816809,loss,0.23129932224644603,3.0913683952909747,0.0261422587677295,1.0750950035622757,5.661120453612081
shape_V32+scale_O075_minus_O075,sample_0748,Q3,1.552937812755288,loss,0.4853490219230747,12.376385616496382,0.06674911442825157,1.781760189067043,7.588869188823273
shape_V32+scale_O075_minus_O075,sample_0752,Q4,-4.19523377418896,win,2.1777594257124395,4.3827204185850785,0.03691327829412637,0.6963208994585285,6.101604316396498
shape_V32+scale_O075_minus_O075,sample_0768,Q1,-0.032533046384188746,win,0.7309886198876508,1.3158451846300596,0.042006152215185714,1.4865679314356544,6.832423515917551
shape_V32+scale_O075_minus_O075,sample_0773,Q2,0.510364354380121,loss,2.1624894133638026,3.8304573445554833,0.008773153510124101,0.5318145558983951,6.050127794572655
shape_V32+scale_O075_minus_O075,sample_0777,Q4,-6.2480682727339865,win,1.604376206000806,4.1262124500364274,0.05073661083531575,1.027946232446528,6.2176812600579385
shape_V32+scale_O075_minus_O075,sample_0783,Q2,1.7508286051778157,loss,0.28455534475428357,13.191125602708908,0.05462169042666753,1.1510597835100833,6.658261252947258
shape_V32+scale_O075_minus_O075,sample_0787,Q4,6.5618614891040465,loss,3.6208749868493975,2.031696112792292,0.06273824343292067,0.45728879598556577,7.848140456032114
shape_V32+scale_O075_minus_O075,sample_0788,Q2,-0.16395608103211656,win,0.26580518087438754,3.2838114639641884,0.12359931048762562,1.452340818665911,5.787251821013495
shape_V32+scale_O075_minus_O075,sample_0798,Q2,0.15139239799565468,loss,1.2793694297649623,6.254777524407102,0.02046267381092001,1.8494277736261264,7.507949249583729
shape_V32+scale_O075_minus_O075,sample_0800,Q4,-3.0685096526601736,win,5.357220615790253,2.1591414016304302,0.023256733405386355,1.0,6.327442562926405
shape_V32+scale_O075_minus_O075,sample_0802,Q1,-0.0011405301233259682,win,0.29896540483965683,1.3838841000262643,0.030528682975215715,1.0,5.927329559405776
shape_V32+scale_O075_minus_O075,sample_0806,Q2,-0.14275759794068366,win,0.7550051643939173,5.444420562965526,0.02979243832775984,1.0,6.386932241374313
shape_V32+scale_O075_minus_O075,sample_0811,Q3,1.8500855100567133,loss,0.7115016043225108,3.9971352258428774,0.1482680666913207,1.0,6.191773783477112
shape_V32+scale_O075_minus_O075,sample_0815,Q1,0.12518574095550006,loss,0.8512286960313047,6.7086851670861565,0.002561599147801437,1.0,7.06197005321878
shape_V32+scale_O075_minus_O075,sample_0820,Q3,6.230476985287789,loss,1.69973643039964,4.397459005805977,0.06917846973829236,1.0,6.17138357455055
shape_V32+scale_O075_minus_O075,sample_0822,Q2,-0.13465711233086086,win,0.9043684244413117,3.9839179807914866,0.06522396173850405,1.0,7.941360253094418
shape_V32+scale_O075_minus_O075,sample_0824,Q3,-4.052493289454219,win,0.9634819424005002,3.979231623330616,0.07087280085829345,1.0,7.561072044826278
shape_V32+scale_O075_minus_O075,sample_0827,Q2,-0.1335249949683286,win,2.8178763668129987,2.8511760683256537,0.01919050428865436,1.0,7.553100981294023
shape_V32+scale_O075_minus_O075,sample_0837,Q4,-4.735598162745255,win,0.7798859776096745,4.974669569141008,0.20301174659090587,1.0,5.609298634540053
shape_V32+scale_O075_minus_O075,sample_0839,Q2,-0.22050443220532934,win,1.2014769174424569,4.84830253564053,0.033893346061489145,1.0,7.802993001722177
shape_V32+scale_O075_minus_O075,sample_0845,Q2,0.2327059814417678,loss,0.843047765740355,5.2801395971368805,0.026639689253063602,1.0,7.580968201900211
shape_V32+scale_O075_minus_O075,sample_0854,Q2,-0.14384457133676243,win,1.4808451997048868,3.798841152500689,0.011945024631199369,1.0,7.718450441745778
shape_V32+scale_O075_minus_O075,sample_0856,Q3,0.9151484810556454,loss,0.677420863348497,3.841611737923203,0.051978688940306425,1.0,6.452192963169619
shape_V32+scale_O075_minus_O075,sample_0857,Q2,-0.14564441972804104,win,0.4407415951647372,1.3237634624255312,0.11971403901533313,1.0,7.7793712002500595
shape_V32+scale_O075_minus_O075,sample_0863,Q3,-1.9545395602005278,win,0.8943312547220796,1.427506513652177,0.06797520340955915,1.0,6.0269777683348735
shape_V32+scale_O075_minus_O075,sample_0870,Q1,-0.056390217714000435,win,0.26735318227132826,1.3663938457394917,0.07189619979190896,1.0,7.249084060763297
shape_V32+scale_O075_minus_O075,sample_0879,Q1,-0.05695523271584012,win,0.7002130972593554,7.126484176879564,0.005763047191954336,1.0,6.842793935184866
shape_V32+scale_O075_minus_O075,sample_0915,Q4,-0.7174867712447082,win,0.7872152633113286,12.376856225714134,0.12259064952484731,1.0,7.039088792773674
shape_V32+scale_O075_minus_O075,sample_0934,Q1,0.023767708881443944,loss,1.1018536657551372,6.917074532168648,0.006636463833721451,1.0,7.3814202111129
shape_V32+scale_O075_minus_O075,sample_0937,Q3,-0.6880212081979487,win,1.507442857679064,4.707973092386413,0.06961124056104706,1.0,7.741094197617639
shape_V32+scale_O075_minus_O075,sample_0953,Q1,0.00321005237053755,loss,1.005316036300745,4.426037851745131,0.003639394035902936,1.0,5.490079525081269
shape_V32+scale_O075_minus_O075,sample_0969,Q4,13.417288279199838,loss,1.905063952486919,6.580659408212352,0.04073661706644013,1.0,6.839411317419559
shape_V32+scale_O075_minus_O075,sample_0971,Q4,-0.2957406711121422,win,0.40562152448592437,6.920470819411879,0.4892546570831422,1.0,5.300468943296884
shape_V32+scale_O075_minus_O075,sample_0997,Q1,-0.001570788542465694,win,0.15232027310914506,4.280795626216026,0.027350748914248456,1.0,5.479696724364766
shape_V32+scale_O075_minus_O075,sample_1008,Q2,0.4285667660967628,loss,1.3814209524905445,3.303551726011682,0.02529091791243738,1.0,7.52541235469836
shape_V32+scale_O075_minus_O075,sample_1049,Q4,-10.755699432200572,win,1.380722279234906,4.4594961198541085,0.03574924869079871,1.009105719427855,7.527642631528082
shape_V32+scale_O075_minus_O075,sample_1050,Q4,-1.9316849958315103,win,1.0323556670498957,5.316359012416025,0.11047480552818462,0.8342291746152546,5.899001290280526
shape_V32+scale_O075_minus_O075,sample_1051,Q1,-0.0010973955643376158,win,0.3558456293488097,4.363974417456897,0.005332179210934551,0.6827716252222424,8.002722009323868
shape_V32+scale_O075_minus_O075,sample_1052,Q1,0.08439549086447373,loss,0.7924222533046933,7.689213184379584,0.010281375534231831,2.176502075629403,6.847218886651461
shape_V32+scale_O075_minus_O075,sample_1053,Q3,0.5943705655581919,loss,1.113558440827124,6.076241025842034,0.02863631411925354,1.0,7.449435954600533
shape_V32+scale_O075_minus_O075,sample_1054,Q1,0.00427411413609681,loss,0.10391923499618447,2.4778069426997615,0.1224642284101252,1.2006827447559507,6.149328374065024
shape_V32+scale_O075_minus_O075,sample_1055,Q4,-9.975692911578449,win,1.0657627512342596,3.4525733776915937,0.06932266808938282,1.37307647659387,7.564409400712817
shape_V32+scale_O075_minus_O075,sample_1056,Q1,-0.1295730320039481,win,0.43213055366890624,5.184673382225866,0.005964889556187774,1.0,5.942189484748137
shape_V32+scale_O075_minus_O075,sample_1057,Q1,-0.04049003146392843,win,0.39408765855612404,1.379041235870479,0.11472705055290669,1.5064150678594914,7.633319311384248
shape_V32+scale_O075_minus_O075,sample_1058,Q1,-0.04960030358003309,win,1.8025483923702867,5.566703295068974,0.002193158405908904,1.87984149783218,7.43252546817937
shape_V32+scale_O075_minus_O075,sample_1059,Q4,0.3432885288377392,loss,0.6425629791438385,5.777982256229645,0.12634023779962283,1.9421347601766825,5.468868675685229
